Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),KHARIF SORGHUM AREA (1000 ha),KHARIF SORGHUM PRODUCTION (1000 tons),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM AREA (1000 ha),RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),FINGER MILLET AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),BARLEY AREA (1000 ha),BARLEY PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),PIGEONPEA AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),MINOR PULSES AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),CASTOR AREA (1000 ha),CASTOR PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),LINSEED AREA (1000 ha),LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),SOYABEAN AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha),FRUITS AREA (1000 ha),VEGETABLES AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),POTATOES AREA (1000 ha),ONION AREA (1000 ha),FODDER AREA (1000 ha)
631,2011,18,Himachal Pradesh,Kullu,1.41,1.84,1304.96,22.89,33.81,1477.06,0,0,0,0,0,0,0,0,0,0,0,0,15.03,55.54,3695.28,0.22,0.2,909.09,3.18,4.82,1515.72,0.04,0.03,750,0,0,0,0,0,0,0.05,0.05,1000,0,0,0,0.81,0.28,345.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22,0.08,0
631,2012,18,Himachal Pradesh,Kullu,1.42,1.87,1316.9,23.22,55.77,2401.81,0,0,0,0,0,0,0,0,0,0,0,0,14.8,50.48,3410.81,0.25,0.19,760,3.13,6.03,1926.52,0.04,0.03,750,0,0,0,4.26,3.58,840.38,0.01,0.01,1000,0,0,0,0.73,0.19,260.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.22,423.08,0,0,0,0,0,0,0,0,0,1.34,0.13,0
631,2013,18,Himachal Pradesh,Kullu,1.37,1.8,1313.87,36.69,28.05,764.51,0,0,0,0,0,0,0,0,0,0,0,0,15.6,49.51,3173.72,0.2,0.15,750,3.1,3.14,1012.9,0.04,0.04,1000,0,0,0,0,0,0,0.02,0.02,1000,0,0,0,0.28,0.11,392.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0
631,2014,18,Himachal Pradesh,Kullu,1.36,1.96,1441.18,31.71,54.62,1722.49,0,0,0,0,0,0,0,0,0,0,0,0,15.51,42.03,2709.86,0.2,0.15,750,3.06,6.12,2000,0.04,0.03,750,0,0,0,3.68,3.31,899.46,0.02,0.01,500,0,0,0,0.6,0.2,333.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.72,2181.82,0,0,0,0,0,0,0,0,0,1.09,0.05,0
631,2015,18,Himachal Pradesh,Kullu,1.34,1.76,1313.43,21.85,34.54,1580.78,0,0,0,0,0,0,0,0,0,0,0,0,15.06,59.12,3925.63,0.2,0.15,750,2.43,4.58,1884.77,0.04,0.04,1000,0,0,0,3.4,7.24,2126.58,0.02,0.02,1000,0,0,0,0.89,0.4,449.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0.19,0.12,631.58,0,0,0,0,0,0,0,0,0,1,0.05,0.08
631,2016,18,Himachal Pradesh,Kullu,1.33,1.74,1307.52,21.61,28.14,1302.09,0,0,0,0,0,0,0,0,0,0,0,0,14.19,40.33,2842.09,0.19,0.15,764.1,3,3.04,1014.34,0.04,0.02,513.51,0,0,0,1.39,0.43,310.74,0.02,0.02,909.09,0,0,0,0.59,0.08,139.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,16.67,4.15,20.82,0.78,0,0.02
631,2017,18,Himachal Pradesh,Kullu,1.34,1.76,1308.04,21.85,34.54,1581.25,0,0,0,0,0,0,0,0,0,0,0,0,15.06,59.12,3925.04,0.2,0.16,807.11,2.43,4.58,1883.63,0.04,0.04,973.68,0,0,0,3.3,7.42,2251.52,0.01,0.02,1266.67,0,0,0,0.89,0.41,456.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.03,0
632,2010,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0.06,0.08,1333.33,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.05,2500,0,0,0,0.47,0.56,1191.49,0,0,0,0,0,0,1.57,8.79,5598.73,0,0,0,0,0,0,0.08,0.09,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.09,1125,0,0,0,0,0,0,0.21,0.79,1,1.05,0,0
632,2011,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0.05,0.07,1400,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.05,2500,0,0,0,0.46,0.61,1326.09,0,0,0,0,0,0,1.68,9.25,5505.95,0,0,0,0,0,0,0.07,0.19,2714.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0
632,2012,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0.06,0.09,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.05,2500,0,0,0,0.46,0.77,1673.91,0,0,0,0,0,0,1.52,8.35,5493.42,0,0,0,0,0,0,0.1,0.19,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,2000,0,0,0,0,0,0,0,0,0,0.72,0,0
632,2013,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0.05,0.05,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.05,2500,0,0,0,0.45,0.4,888.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0
632,2014,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0.05,0.09,1800,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.04,2000,0,0,0,0.45,0.79,1755.56,0,0,0,0,0,0,1.33,7.99,6007.52,0,0,0,0,0,0,0.05,0.05,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,1333.33,0,0,0,0,0,0,0,0,0,0.54,0,0
632,2015,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0.05,0.08,1600,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.06,3000,0,0,0,0.44,0.4,909.09,0,0,0,0,0,0,0.49,1,2028.46,0,0,0,0,0,0,0.1,0.05,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.04,1333.33,0,0,0,0,0,0,0,0,0,0.44,0,0
632,2016,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0.05,0.05,903.85,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.04,1850,0,0,0,0.44,0.39,894.74,0,0,0,0,0,0,1.35,1.35,1000.74,0,0,0,0,0,0,0.05,0.08,1627.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,2.49,2.73,0.67,0,0
632,2017,18,Himachal Pradesh,Lahul & Spiti,0,0,0,0.05,0.08,1415.09,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.06,2761.9,0,0,0,0.44,0.4,893.67,0,0,0,0,0,0,0.36,0.81,2223.14,0,0,0,0,0,0,0.1,0.05,475.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0
633,2010,18,Himachal Pradesh,Solan,4.11,10.36,2520.68,24.67,21.16,857.72,0,0,0,0,0,0,0,0,0,0,0,0,20.99,18.63,887.57,0,0,0,1.7,0.34,200,0.03,0.02,666.67,0,0,0,2.13,1.4,657.28,0,0,0,0.12,0.04,333.33,0.4,0.22,550,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1000,0.53,0.28,528.3,0.06,0.11,1833.33,0.01,0.01,1000,0.75,3.65,4.39,0.35,0,1.21
633,2011,18,Himachal Pradesh,Solan,4.09,10.31,2520.78,24.55,39.74,1618.74,0,0,0,0,0,0,0,0,0,0,0,0,20.89,15.89,760.65,0,0,0,1.69,2.98,1763.31,0.03,0,0,0,0,0,0,0,0,0,0,0,0.12,0.03,250,0.31,0.14,451.61,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1000,0,0,0,0.06,0.08,1333.33,0.01,0.01,1000,0,0,0,0.07,0.04,0
633,2012,18,Himachal Pradesh,Solan,4.11,10.46,2545.01,24.9,65,2610.44,0,0,0,0,0,0,0,0,0,0,0,0,20.57,62.58,3042.29,0,0,0,1.67,1.82,1089.82,0.02,0.02,1000,0,0,0,1.94,1.41,726.8,0,0,0,0.11,0.06,545.45,0.28,0.08,285.71,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,1500,0.72,0.31,430.56,0.05,0.11,2200,0,0,0,0,0,0,0.1,0.04,0
633,2013,18,Himachal Pradesh,Solan,3.98,10.05,2525.13,39.92,33.16,830.66,0,0,0,0,0,0,0,0,0,0,0,0,21.7,61.64,2840.55,0,0,0,1.65,0.95,575.76,0.02,0.02,1000,0,0,0,0,0,0,0,0,0,0.11,0.03,272.73,1.49,0.97,651.01,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1000,0,0,0,0.05,0.02,400,0,0,0,0,0,0,0,0,0
633,2014,18,Himachal Pradesh,Solan,3.94,10.94,2776.65,23.67,63.66,2689.48,0,0,0,0,0,0,0,0,0,0,0,0,21.55,52.09,2417.17,0,0,0,1.63,1.85,1134.97,0.02,0.02,1000,0,0,0,0.88,0.97,1102.27,0,0,0,0.11,0.03,272.73,0.23,0.05,217.39,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1000,0.59,0.28,474.58,0.05,0.14,2800,0,0,0,0,0,0,0.07,0.05,0
633,2015,18,Himachal Pradesh,Solan,3.9,9.84,2523.08,27.48,34.15,1242.72,0,0,0,0,0,0,0,0,0,0,0,0,20.93,73.27,3500.72,0,0,0,1.61,2.38,1478.26,0.02,0.02,1000,0,0,0,1.85,2.1,1135.9,0,0,0,0.02,0.01,500,0.34,0.21,617.65,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1117.65,0.63,0.38,603.17,0.05,0.1,1960.38,0,0,0,0,0,0,0.06,0.05,0.81
633,2016,18,Himachal Pradesh,Solan,3.86,9.73,2521.24,23.18,32.8,1415.3,0,0,0,0,0,0,0,0,0,0,0,0,19.72,50,2535.34,0,0,0,1.6,0.92,577.07,0.02,0,86.96,0,0,0,1.69,0.49,288.84,0,0,0,0.11,0.03,302.75,0.22,0.03,147.98,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1117.65,0,0,0,0.05,0.1,1976.92,0.03,0,73.33,0.24,2.37,2.61,0.06,0,0.4
633,2017,18,Himachal Pradesh,Solan,3.9,9.84,2521.4,27.48,34.15,1242.82,0,0,0,0,0,0,0,0,0,0,0,0,20.93,73.28,3501.31,0,0,0,1.61,2.38,1474.27,0.02,0.03,1041.67,0,0,0,1.72,1.87,1092.13,0,0,0,0.02,0.01,428.57,0.34,0.2,592.92,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1235.29,0,0,0,0.05,0.1,1960.38,0,0,0,0,0,0,0.07,0.02,0
634,2010,18,Himachal Pradesh,Mandi,19.96,24.06,1205.41,64.29,75.57,1175.45,0,0,0,0,0,0,0,0,0,0.05,0.03,600,46.73,16.38,350.52,0.86,0.79,918.6,3.1,3.82,1232.26,0.04,0.02,500,0,0,0,2.47,2.45,991.9,0,0,0,0.02,0,0,0.43,0.26,604.65,0,0,0,0,0,0,0.2,0.06,300,0,0,0,0.42,0.61,1452.38,1.06,0.93,877.36,0,0,0,0,0,0,6.42,4.52,10.94,2.04,0.1,0.68
634,2011,18,Himachal Pradesh,Mandi,19.86,23.94,1205.44,63.97,95.81,1497.73,0,0,0,0,0,0,0,0,0,0.06,0.03,500,46.49,15.69,337.49,0.89,1,1123.6,3.08,4.9,1590.91,0.03,0.02,666.67,0,0,0,0,0,0,0,0,0,0.02,0,0,0.37,0.03,81.08,0,0,0,0,0,0,0.39,0.07,179.49,0,0,0,0.41,0.79,1926.83,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0.08,0
634,2012,18,Himachal Pradesh,Mandi,19.95,24.28,1217.04,64.88,87.04,1341.55,0,0,0,0,0,0,0,0,0,0.27,0.14,518.52,45.79,14.26,311.42,0.95,0.93,978.95,3.03,5.27,1739.27,0.02,0.02,1000,0,0,0,6.17,11.04,1789.3,0,0,0,0.02,0.01,500,0.34,0.02,58.82,0,0,0,0,0,0,0.3,0.11,366.67,0,0,0,0.49,0.65,1326.53,0.56,0.12,214.29,0,0,0,0,0,0,0,0,0,2.6,0.09,0
634,2013,18,Himachal Pradesh,Mandi,19.35,23.33,1205.68,54.34,44.34,815.97,0,0,0,0,0,0,0,0,0,0.13,0.07,538.46,48.42,14,289.14,0.79,0.77,974.68,3,2.75,916.67,0.02,0.02,1000,0,0,0,0,0,0,0,0,0,0.01,0,0,0.23,0.11,478.26,0,0,0,0,0,0,0.2,0,0,0,0,0,0.4,0.63,1575,0,0,0,0,0,0,0,0,0,0,0,0,2.07,0,0
634,2014,18,Himachal Pradesh,Mandi,19.15,25.39,1325.85,61.69,85.25,1381.91,0,0,0,0,0,0,0,0,0,0.13,0.07,538.46,47.98,11.87,247.39,0.78,0.76,974.36,2.97,5.35,1801.35,0.02,0.02,1000,0,0,0,6.88,12.29,1786.34,0,0,0,0.01,0.01,1000,0.28,0.11,392.86,0,0,0,0,0,0,0.29,0.05,172.41,0,0,0,0.4,0.76,1900,1,0.1,100,0,0,0,0,0,0,0,0,0,2.09,0.1,0
634,2015,18,Himachal Pradesh,Mandi,18.95,32.84,1732.98,61.04,120.4,1972.48,0,0,0,0,0,0,0,0,0,0.02,0.01,500,46.59,16.7,358.45,0.7,0.65,928.57,2.34,4.19,1790.6,0.02,0.02,1000,0,0,0,4.57,9.46,2072.71,0,0,0,0.01,0.01,1000,0.4,0.22,550,0,0,0,0,0,0,0.21,0.06,285.71,0,0,0,0.44,0.76,1737.93,0.87,0.67,770.11,0,0,0,0,0,0,0,0,0,2.07,0.1,0.87
634,2016,18,Himachal Pradesh,Mandi,18.75,22.6,1205.34,60.39,43.92,727.29,0,0,0,0,0,0,0,0,0,0.03,0.02,515.15,43.9,11.4,259.58,0.76,0.75,977.72,2.91,2.66,914.72,0.02,0,173.91,0,0,0,4.41,1.98,448.55,0,0,1000,0.01,0,214.29,0.27,0.01,29.63,0,0,0,0,0,0,0.1,0,40,0,0,0,0.39,0.75,1913.04,0,0,0,0,0,0,0,0,0,6.83,6.56,13.39,2.25,0,1
634,2017,18,Himachal Pradesh,Mandi,18.95,32.84,1733.09,61.04,120.39,1972.3,0,0,0,0,0,0,0,0,0,0.02,0.02,739.13,46.59,16.7,358.49,0.7,0.69,978.6,2.34,4.21,1799.06,0.02,0.03,1041.67,0,0,0,4.45,9.44,2123.79,0,0,750,0.01,0.01,545.45,0.4,0.22,547.74,0,0,0,0,0,0,0.21,0.06,291.87,0,0,0,0.44,0.76,1737.93,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0.1,0
635,2010,18,Himachal Pradesh,Shimla,1.2,1.1,916.67,10.43,12.92,1238.73,0,0,0,0,0,0,0,0,0,0,0,0,10.23,31.31,3060.61,0.73,0.95,1301.37,3.29,2.55,775.08,0.01,0,0,0.01,0,0,4.44,3.02,680.18,0.01,0.01,1000,0.01,0,0,0.51,0.3,588.24,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,2000,0.54,0.32,592.59,0,0,0,0,0,0,41.99,7.52,49.51,6.2,0,0.06
635,2011,18,Himachal Pradesh,Shimla,1.19,1.09,915.97,10.37,14.95,1441.66,0,0,0,0,0,0,0,0,0,0,0,0,10.18,30,2946.95,0.7,0.95,1357.14,3.27,3.49,1067.28,0,0,0,0.01,0,0,0,0,0,0.02,0.02,1000,0.01,0,0,0.31,0.05,161.29,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,2000,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.02,0
635,2012,18,Himachal Pradesh,Shimla,1.2,1.11,925,10.52,14.88,1414.45,0,0,0,0,0,0,0,0,0,0.33,0.16,484.85,10.02,27.27,2721.56,0.79,1.12,1417.72,3.22,3.52,1093.17,0,0,0,0.01,0,0,7.14,10.94,1532.21,0.01,0,0,0.01,0.01,1000,0.28,0.04,142.86,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.02,2000,0.31,0.07,225.81,0,0,0,0,0,0,0,0,0,2.03,0.04,0
635,2013,18,Himachal Pradesh,Shimla,1.16,1.07,922.41,10.11,7.75,766.57,0,0,0,0,0,0,0,0,0,0.07,0.03,428.57,10.61,26.89,2534.4,0.65,0.68,1046.15,3.19,1.83,573.67,0,0,0,0.03,0.01,333.33,0,0,0,0.01,0,0,0.01,0,0,0.68,0.4,588.24,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,1000,0,0,0,0.02,0,0,0,0,0,0,0,0,1.31,0,0
635,2014,18,Himachal Pradesh,Shimla,1.15,1.16,1008.7,10,14.58,1458,0,0,0,0,0,0,0,0,0,0.07,0.03,428.57,10.5,22.7,2161.9,0.65,0.81,1246.15,3.16,3.58,1132.91,0,0,0,0.01,0,0,7.05,15.05,2134.75,0.01,0,0,0.01,0,0,0.23,0.1,434.78,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,1000,0.34,0.1,294.12,0.03,0.07,2333.33,0,0,0,0,0,0,1.94,0.01,0
635,2015,18,Himachal Pradesh,Shimla,1.14,1.04,912.28,14.1,28.15,1996.45,0,0,0,0,0,0,0,0,0,0,0,0,10.2,31.93,3130.39,0.64,0.9,1406.25,3.12,5.51,1766.03,0,0,0,0.02,0.01,500,5.25,9.64,1834.73,0.01,0,0,0.01,0,0,0.41,0.2,487.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,2800,0.3,0.09,300,0,0,1700,0,0,0,0,0,0,1.85,0.01,0.04
635,2016,18,Himachal Pradesh,Shimla,1.12,1.03,917.26,9.79,7.51,766.8,0,0,0,0,0,0,0,0,0,0,0,1000,9.61,21.79,2267.83,0.63,0.89,1412.97,3.09,1.78,574.94,0,0,250,0.01,0,111.11,3.48,1.08,311.39,0.01,0,571.43,0.01,0,222.22,0.22,0.01,67.26,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,1750,0,0,0,0,0,1700,0,0,0,54.26,9.19,63.45,2.98,0,0.04
635,2017,18,Himachal Pradesh,Shimla,1.14,1.04,917.25,14.1,28.15,1996.88,0,0,0,0,0,0,0,0,0,0,0,1000,10.2,31.93,3131.62,0.64,0.9,1408.45,3.12,5.51,1764.65,0,0,1000,0.02,0.01,611.11,5.12,9.9,1933.44,0.01,0.01,757.14,0.01,0,444.44,0.41,0.2,486.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,2800,0,0,0,0,0,2100,0,0,0,0,0,0,2.98,0.02,0
636,2010,18,Himachal Pradesh,Sirmaur,5.65,6.69,1184.07,24.37,51.87,2128.44,0,0,0,0,0,0,0,0,0,0,0,0,20.88,67.46,3230.84,0.31,0.16,516.13,2,1.88,940,0.13,0.11,846.15,0,0,0,2.51,1.88,749,0.02,0.02,1000,0.02,0.01,500,0.47,0.24,510.64,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1000,0.53,0.29,547.17,0.86,2.51,2918.6,0,0,0,1.64,4.81,6.44,1.4,0,2.08
636,2011,18,Himachal Pradesh,Sirmaur,5.62,5.62,1000,24.25,38.94,1605.77,0,0,0,0,0,0,0,0,0,0.01,0,0,20.77,64.63,3111.7,0.33,0.27,818.18,1.99,2.6,1306.53,0.1,0.07,700,0,0,0,0,0,0,0.04,0.04,1000,0.02,0.01,500,0.91,0.06,65.93,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1000,0,0,0,1.08,1.98,1833.33,0,0,0,0,0,0,0.62,0.13,0
636,2012,18,Himachal Pradesh,Sirmaur,5.65,6.75,1194.69,24.6,59.75,2428.86,0,0,0,0,0,0,0,0,0,0.29,0.16,551.72,20.46,58.75,2871.46,0.31,0.19,612.9,1.96,2.59,1321.43,0.09,0.07,777.78,0.01,0,0,3.44,4.05,1177.33,0.01,0.01,1000,0.02,0.01,500,0.83,0.04,48.19,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1000,1.3,0.83,638.46,0.97,2.63,2711.34,0,0,0,0,0,0,0.73,0.11,0
636,2013,18,Himachal Pradesh,Sirmaur,5.48,6.49,1184.31,36.64,29.12,794.76,0,0,0,0,0,0,0,0,0,0.09,0.04,444.44,21.62,57.77,2672.06,0.26,0.15,576.92,1.93,1.35,699.48,0.09,0.08,888.89,0.02,0.01,500,0,0,0,0.02,0.01,500,0.02,0.01,500,0.23,0.14,608.7,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1000,0,0,0,0.75,0.16,213.33,0,0,0,0,0,0,0.49,0,0
636,2014,18,Himachal Pradesh,Sirmaur,5.43,7.06,1300.18,23.39,58.52,2501.92,0,0,0,0,0,0,0,0,0,0.09,0.04,444.44,21.44,48.91,2281.25,0.26,0.15,576.92,1.91,2.63,1376.96,0.07,0.07,1000,0,0,0,3,3.99,1330,0.01,0.01,1000,0.02,0.01,500,0.68,0.17,250,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1000,1.47,1.02,693.88,0.8,1.55,1937.5,0,0,0,0,0,0,0.5,0.21,0
636,2015,18,Himachal Pradesh,Sirmaur,5.37,6.35,1182.5,28.15,33.48,1189.34,0,0,0,0,0,0,0,0,0,0,0,0,20.82,68.79,3304.03,0.25,0.15,600,1.89,2.72,1439.15,0.07,0.07,1000,0.02,0,0,4.45,8.82,1981.79,0.01,0.01,1000,0.01,0,0,0.86,0.43,500,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1437.5,1.5,1.04,693.33,1.03,2.42,2345.44,0,0,0,0,0,0,0.73,0.19,1.4
636,2016,18,Himachal Pradesh,Sirmaur,5.31,6.29,1183.99,22.9,30.15,1316.81,0,0,0,0,0,0,0,0,0,0,0,500,17.61,46.94,2664.87,0.25,0.15,593.63,1.87,1.31,698.51,0.08,0.03,321.43,0,0,1000,3.07,1.63,530.25,0.02,0.01,777.78,0.02,0.01,470.59,0.66,0.02,25.68,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1375,0,0,0,1.12,3.48,3111.27,0,0,0,1.66,8.49,10.14,0.72,0,1.77
636,2017,18,Himachal Pradesh,Sirmaur,5.37,6.35,1183.9,28.15,33.58,1192.89,0,0,0,0,0,0,0,0,0,0,0,500,20.82,68.79,3304.86,0.25,0.15,590.55,1.89,2.72,1437.7,0.06,0.07,1046.15,0.01,0.01,466.67,4.32,9.11,2110,0.01,0.01,933.33,0.01,0,428.57,0.86,0.43,500.58,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,1500,0,0,0,1.03,2.32,2248.35,0,0,0,0,0,0,0.72,0.1,0
651,2010,19,Kerala,Alappuzha,37.06,91.33,2464.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,1000,0,0,0,0.04,0.01,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.54,0,0,0.08,0.05,625,0,0,0,12.21,2.07,14.28,0,0,0.1
651,2011,19,Kerala,Alappuzha,36.25,111.98,3089.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,1000,0,0,0,0.01,0.01,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.71,0,0,0.11,0.08,727.27,0,0,0,12.96,1.81,14.77,0,0,0.08
651,2012,19,Kerala,Alappuzha,36.2,104.59,2889.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.03,750,0,0,0,0.06,0.02,333.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.17,0,0,0.07,0.06,857.14,0,0,0,12.09,1.8,13.88,0,0,0.07
651,2013,19,Kerala,Alappuzha,37.4,106.87,2857.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.04,0.01,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.02,0,0,0.05,0.04,800,0,0,0,12.63,5.74,18.37,0,0,0.08
651,2014,19,Kerala,Alappuzha,34.42,103.1,2995.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.06,0.02,333.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.34,0,0,0.05,0,0,0,0,0,12.44,6.29,18.72,0,0,0.1
651,2015,19,Kerala,Alappuzha,31.72,89.34,2816.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,948.72,0,0,0,0.02,0.01,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.34,0,0,0.04,0.39,8754.06,0,0,0,13.49,2.31,15.8,0,0,0.12
